,Unnamed: 0,word,emotions,version,vid,s,s2
3154,3154,anxious," [('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('anticipation', 0.3333333333333333)]",2,1,1,0
3155,3155,anxious," [('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('anticipation', 0.3333333333333333)]",2,1,1,0
3156,3156,terrified," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3157,3157,disquieting," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3158,3158,empathy," [('positive', 1.0)]",2,16,1,0
3159,3159,shocked," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3160,3160,afraid," [('fear', 0.5), ('negative', 0.5)]",2,1,1,0
3161,3161,calm," [('positive', 1.0)]",2,1,1,0
3162,3162,optimistic," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3163,3163,sadness," [('trust', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",2,1,1,0
3164,3164,damaged," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3165,3165,sad," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3166,3166,anxious," [('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('anticipation', 0.3333333333333333)]",2,1,1,0
3167,3167,upset," [('anger', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",2,1,1,0
3168,3168,sympathy," [('positive', 0.5), ('sadness', 0.5)]",2,1,1,0
3169,3169,excited," [('trust', 0.2), ('surprise', 0.2), ('positive', 0.2), ('joy', 0.2), ('anticipation', 0.2)]",2,1,1,0
3170,3170,sad," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3171,3171,afraid," [('fear', 0.5), ('negative', 0.5)]",2,1,1,0
3172,3172,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",2,1,1,0
3173,3173,excite," [('fear', 0.16666666666666666), ('anger', 0.16666666666666666), ('surprise', 0.16666666666666666), ('positive', 0.16666666666666666), ('joy', 0.16666666666666666), ('anticipation', 0.16666666666666666)]",2,1,1,0
3174,3174,calm," [('positive', 1.0)]",2,1,1,0
3175,3175,sadness," [('trust', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",2,1,1,0
3176,3176,sympathy," [('positive', 0.5), ('sadness', 0.5)]",2,1,1,0
3177,3177,powerless," [('fear', 0.2), ('anger', 0.2), ('negative', 0.2), ('sadness', 0.2), ('disgust', 0.2)]",2,16,1,0
3178,3178,worried," [('negative', 0.5), ('sadness', 0.5)]",2,1,1,0
3179,3179,vulnerable," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3180,3180,uncaring," [('anger', 0.25), ('negative', 0.25), ('sadness', 0.25), ('disgust', 0.25)]",2,1,1,0
3181,3181,neutral," [('trust', 0.5), ('anticipation', 0.5)]",2,1,1,0
3182,3182,bemused," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3183,3183,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",2,1,1,0
3184,3184,bored," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3185,3185,fear," [('fear', 0.3333333333333333), ('anger', 0.3333333333333333), ('negative', 0.3333333333333333)]",2,1,1,0
3186,3186,worry," [('fear', 0.25), ('negative', 0.25), ('sadness', 0.25), ('anticipation', 0.25)]",2,1,1,0
3187,3187,panic," [('fear', 0.5), ('negative', 0.5)]",2,1,1,0
3188,3188,angry," [('anger', 0.3333333333333333), ('negative', 0.3333333333333333), ('disgust', 0.3333333333333333)]",2,1,1,0
3189,3189,helpless," [('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",2,1,1,0
3190,3190,worried," [('negative', 0.5), ('sadness', 0.5)]",2,1,1,0
3191,3191,sad," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3192,3192,hopeful," [('trust', 0.2), ('surprise', 0.2), ('positive', 0.2), ('joy', 0.2), ('anticipation', 0.2)]",2,1,1,0
3193,3193,empathetic," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3194,3194,afraid," [('fear', 0.5), ('negative', 0.5)]",2,1,1,0
3195,3195,suprised," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3196,3196,baffled," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3197,3197,on-tenderhooks," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3198,3198,fearful," [('fear', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",2,1,1,0
3199,3199,intrigued," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,16,0,0
3200,3200,old-couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3201,3201,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3202,3202,affection," [('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",1,1,1,0
3203,3203,sitting," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3204,3204,relaxed," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3205,3205,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3206,3206,content," [('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",1,17,1,0
3207,3207,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3208,3208,easy," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3209,3209,restful," [('positive', 1.0)]",1,17,1,0
3210,3210,cute," [('positive', 1.0)]",1,1,1,0
3211,3211,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3212,3212,older," [('sadness', 1.0)]",1,1,1,0
3213,3213,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3214,3214,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3215,3215,beautiful," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3216,3216,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3217,3217,elderly," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3218,3218,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3219,3219,comforting," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3220,3220,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3221,3221,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3222,3222,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3223,3223,sweet," [('trust', 0.2), ('surprise', 0.2), ('positive', 0.2), ('joy', 0.2), ('anticipation', 0.2)]",1,1,1,0
3224,3224,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3225,3225,partners," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3226,3226,loving," [('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",1,1,1,0
3227,3227,caring," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3228,3228,acceptable," [('positive', 1.0)]",1,1,1,0
3229,3229,honest," [('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('trust', 0.14285714285714285), ('positive', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('joy', 0.14285714285714285)]",1,1,1,0
3230,3230,house," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3231,3231,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3232,3232,old-couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3233,3233,spending," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3234,3234,quality-time," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3235,3235,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3236,3236,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3237,3237,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3238,3238,calm," [('positive', 1.0)]",1,1,1,0
3239,3239,beautiful," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3240,3240,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3241,3241,elderly," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3242,3242,empathy," [('positive', 1.0)]",1,17,1,0
3243,3243,romance," [('fear', 0.14285714285714285), ('trust', 0.14285714285714285), ('surprise', 0.14285714285714285), ('positive', 0.14285714285714285), ('sadness', 0.14285714285714285), ('joy', 0.14285714285714285), ('anticipation', 0.14285714285714285)]",1,1,1,0
3244,3244,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3245,3245,cohesion," [('trust', 1.0)]",1,17,1,0
3246,3246,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3247,3247,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3248,3248,music," [('positive', 0.3333333333333333), ('sadness', 0.3333333333333333), ('joy', 0.3333333333333333)]",1,1,1,0
3249,3249,married," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3250,3250,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3251,3251,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3252,3252,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3253,3253,wholesome," [('trust', 0.5), ('positive', 0.5)]",1,1,1,0
3254,3254,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3255,3255,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3256,3256,elderly," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3257,3257,forever," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3258,3258,death," [('fear', 0.14285714285714285), ('anger', 0.14285714285714285), ('surprise', 0.14285714285714285), ('negative', 0.14285714285714285), ('sadness', 0.14285714285714285), ('disgust', 0.14285714285714285), ('anticipation', 0.14285714285714285)]",1,1,1,0
3259,3259,marriage," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,17,1,0
3260,3260,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3261,3261,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3262,3262,partners," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3263,3263,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3264,3264,adore," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,17,1,0
3265,3265,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3266,3266,music," [('positive', 0.3333333333333333), ('sadness', 0.3333333333333333), ('joy', 0.3333333333333333)]",1,1,1,0
3267,3267,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3268,3268,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3269,3269,care," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3270,3270,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3271,3271,man," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3272,3272,woman," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3273,3273,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3274,3274,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3275,3275,couple," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3276,3276,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3277,3277,loss," [('fear', 0.25), ('anger', 0.25), ('negative', 0.25), ('sadness', 0.25)]",1,1,1,0
3278,3278,piano," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3279,3279,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3280,3280,woman," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3281,3281,man," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3282,3282,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3283,3283,grandparents," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3284,3284,grey-hair," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3285,3285,nice," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3286,3286,lovely," [('trust', 0.16666666666666666), ('surprise', 0.16666666666666666), ('positive', 0.16666666666666666), ('sadness', 0.16666666666666666), ('joy', 0.16666666666666666), ('anticipation', 0.16666666666666666)]",1,1,1,0
3287,3287,dream," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3288,3288,beautiful," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3289,3289,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3290,3290,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3291,3291,together," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,17,0,0
3292,3292,close," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3293,3293,remember," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3294,3294,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3295,3295,love," [('positive', 0.5), ('joy', 0.5)]",1,1,1,0
3296,3296,cosy," [('positive', 1.0)]",1,17,1,0
3297,3297,romantic," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3298,3298,comfort," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",1,1,1,0
3299,3299,old," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",1,1,0,0
3300,3300,heartwarming," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,17,0,0
3301,3301,compassion," [('fear', 0.5), ('positive', 0.5)]",2,1,1,0
3302,3302,warmth," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3303,3303,empathy," [('positive', 1.0)]",2,17,1,0
3304,3304,happiness," [('positive', 0.3333333333333333), ('joy', 0.3333333333333333), ('anticipation', 0.3333333333333333)]",2,1,1,0
3305,3305,love," [('positive', 0.5), ('joy', 0.5)]",2,1,1,0
3306,3306,endearment," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,17,0,0
3307,3307,affection," [('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",2,1,1,0
3308,3308,passion," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",2,1,1,0
3309,3309,homeliness," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3310,3310,warm," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
3311,3311,happy," [('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",2,1,1,0
3312,3312,safe," [('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",2,1,1,0
3313,3313,affectionate," [('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",2,1,0,0
